	idno	univ	year	date	title	count	1	10	13	16	0	11	4	6	17	18	19	5	9	3	8	2	15	12	7	14
18	pu0837	PolyU	2007	2007-05-08	PolyU staged first forum on China hotel and tourism development in New York	1	0.6231716	0.0	0.0	0.096022435	0.0	0.0	0.13119768	0.0	0.0	0.0	0.0	0.14167985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	pu0953	PolyU	2008	2008-01-17	PolyU to host first international symposium of intimate apparel	1	0.0	0.36841702	0.27241176	0.35164234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	cu1650	CUHK	2013	2013-10-11	CUHK Innovates ‘Authenticated Paper’ To be Exhibited in Hong Kong Electronics Fair	1	0.5915704	0.0	0.37931207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018161688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21	pu1118	PolyU	2009	2009-03-02	PolyU Graduate School of Business Organises Information Seminars on DBA &amp; MBA Programmes	1	0.29532838	0.0	0.0	0.020171992	0.21085148	0.0	0.30527532	0.0	0.0	0.0	0.0	0.07917375	0.0	0.08683481	0.0	0.0	0.0	0.0	0.0	0.0
22	cu3449	CUHK	2004	2004-08-06	Professor Leung Yuen Sang appointed as Head of Chung Chi College of CUHK	1	0.0	0.0	0.0	0.049607217	0.0	0.0	0.17592871	0.0	0.0	0.0	0.25558403	0.0	0.0	0.21475117	0.0	0.0	0.04780176	0.0	0.253	0.0
23	pu1985	PolyU	2010	2010-10-28	PolyU pays tribute to six distinguished Chinese scholars	1	0.0	0.11571518	0.0	0.0	0.0	0.15717396	0.0	0.0	0.722041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24	cu0724	CUHK	2007	2007-04-02	New Study Demonstrates Telbivudine’s Superiority to  Adefovir in Hepatitis B Treatment	1	0.0	0.0	0.22178629	0.0	0.07721133	0.26662782	0.0	0.0	0.0	0.17853299	0.0	0.0	0.0	0.0	0.0	0.0	0.021045873	0.23310843	0.0	0.0
25	hu0675	HKU	2015	2015-09-30	HKU Council Chairman Dr Leong Che-hung responds to media enquiries about Council Member Mr Billy Fung’s disclosing discussions at meeting	1	0.0	0.6953125	0.0	0.0	0.24780582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054205734	0.0	0.0
26	cu1889	CUHK	2014	2014-09-28	Vice-Chancellor's message to all staff and students	1	0.0	0.1640431	0.0	0.0	0.44348505	0.082230784	0.0	0.0	0.0	0.0	0.0	0.3078623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27	pu6160	PolyU	2015	2015-11-03	PolyU to honour five distinguished personalities at 21st Congregation	1	0.22111727	0.0	0.67276055	0.0	0.09661705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28	pu0905	PolyU	2007	2007-10-22	PolyU and Warwick jointly hold the Fifteenth Congregation for Integrated Engineering Business Management Programme	1	0.5370815	0.0	0.15062645	0.0	0.098383166	0.047163304	0.07112811	0.0	0.0	0.0	0.0	0.09411011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29	pu1286	PolyU	2005	2005-05-09	PolyU's Centre for Infection Control opens	1	0.0	0.023988226	0.61829734	0.0	0.03786658	0.28953305	0.0	0.0	0.0	0.0	0.0	0.02730713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30	pu6064	PolyU	2014	2014-12-09	Launch of Tripartite Master of Science in Global Hospitality Business by Ecole hôtelière de Lausanne, PolyU and University of Houston Conrad N. Hilton College of Hotel and Restaurant Management	1	0.10325347	0.5792438	0.04837973	0.0	0.0	0.0	0.020126514	0.0	0.10892113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.065459475	0.06992828	0.0
31	pu1439	PolyU	2010	2010-01-15	PolyU celebrates success of student-athletes in EAG	1	0.63717234	0.033792306	0.19527401	0.0	0.0	0.1316265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	cu0119	CUHK	2009	2009-11-19	CUHK Appoints Dean of Engineering	1	0.0	0.0	0.0	0.029362027	0.0	0.09348897	0.0	0.045183796	0.0	0.0	0.5255538	0.0	0.0	0.0	0.0	0.0	0.30279174	0.0	0.0	0.0
33	cu1146	CUHK	2011	2011-10-11	CUHK United College Distinguished Visiting Scholar Prof. Herman Cheung to Speak on Advances and Challenges of Stem Cell-based Regenerative Medicine Public Lecture Open for Registration 	1	0.0	0.5134834	0.0	0.19446248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28734314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34	cu1230	CUHK	2012	2012-01-17	The Latest in Advanced Radiotherapy Technology Serving HK Soon	1	0.0	0.0	0.113117024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.77286524	0.0	0.0	0.06646798	0.043830473	0.0	0.0
35	cu1022	CUHK	2011	2011-05-05	2011 Academia Sinica Academicians Visit Programme cum Lecture Series Successfully Launched	1	0.04739966	0.0	0.07899849	0.13128649	0.5598974	0.0	0.018948982	0.0	0.0	0.0	0.0	0.16189921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36	cu1686	CUHK	2013	2013-11-14	CUHK Wins the Top Prize at National Challenge Cup Competition	1	0.0	0.047098197	0.0	0.0	0.948629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37	pu1922	PolyU	2010	2010-06-30	PolyU stages Hong Kong's first Elderly Fashion Show	1	0.28093538	0.36634365	0.102743015	0.10241273	0.0	0.0	0.0	0.0	0.0	0.03345563	0.0	0.0	0.10740644	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38	pu1913	PolyU	2010	2010-06-15	PolyU and SBC jointly organize seminar on anti-drug education	1	0.0	0.29679352	0.01855999	0.0	0.0	0.37551245	0.09580951	0.0	0.0	0.13105637	0.0	0.0	0.0	0.0	0.0	0.076863095	0.0	0.0	0.0	0.0
39	cu3090	CUHK	2006	2006-01-09	CUHK Scientists Awarded National Natural Science Awards	1	0.0	0.0	0.0	0.014693177	0.441524	0.0	0.0	0.02328959	0.29190552	0.0	0.0	0.0	0.076319456	0.0	0.10311973	0.0	0.0	0.020828757	0.026312511	0.0
40	hu1014	HKU	2012	2012-12-01	Professor Lung Yingtai speaks at HKU on “My Hong Kong, My Taiwan”	1	0.706856	0.0	0.1258206	0.09709389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.056476135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	hu1242	HKU	2008	2008-09-09	Heightened Suicide Risk among the Unemployed Population	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3423966	0.0	0.0	0.59331113	0.0	0.0	0.060084533
42	pu1175	PolyU	2009	2009-06-12	Professor Yu Dan sheds light on the Analects at PolyU	1	0.0	0.38487834	0.0	0.07759276	0.3537032	0.071081996	0.0	0.0	0.0	0.04001177	0.0	0.07197083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43	pu2139	PolyU	2011	2011-08-29	PolyU student-athletes shine in major games	1	0.0	0.29264	0.1946656	0.0	0.0	0.15935458	0.0	0.0	0.06353579	0.032907147	0.0	0.15375914	0.0	0.0	0.010364042	0.036349036	0.0	0.053629294	0.0	0.0
44	pu6110	PolyU	2015	2015-05-13	PolyU celebrates the Second Inauguration of Endowed Professorships	1	0.0	0.0	0.25722533	0.0	0.0	0.12012249	0.0	0.07274718	0.0	0.0679716	0.0	0.0	0.3256808	0.0	0.0	0.060604446	0.0	0.09368064	0.0	0.0
45	hu0421	HKU	2012	2012-03-05	HKU Study Finds Aspirin Treatment for Cardiovascular Disease in Chinese Does Not Increase the Risk of Recurrent Intracranial Haemorrhage	1	0.0	0.07943809	0.024684561	0.0	0.36696708	0.31353518	0.048103668	0.0	0.0	0.0	0.0	0.14753158	0.0	0.0	0.0	0.01819881	0.0	0.0	0.0	0.0
46	cu3597	CUHK	2006	2006-02-28	The Chinese University Kicks Off Environmental Protection Week	1	0.0	0.0	0.0	0.0	0.0	0.07275499	0.0	0.0	0.9194387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47	pu0434	PolyU	2003	2003-01-10	PolyU welcomes additional 1,000 student placements from the Chinese mainland	1	0.64453775	0.0	0.0	0.0	0.07933814	0.0	0.0	0.0	0.0	0.0	0.0	0.2618619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48	hu0046	HKU	2004	2004-11-15	Chair Professor of Orthopaedic Surgery to Deliver a William Mong Distinguished Lecture at HKU (Press Invitation)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38211784	0.0	0.0	0.6143641	0.0	0.0	0.0
49	cu3540	CUHK	2003	2003-01-29	Two Outstanding CUHK Scientists Elected IEEE Fellows	1	0.0	0.022511637	0.0	0.0	0.057386678	0.0	0.8422644	0.0	0.0	0.0	0.016886052	0.0	0.0	0.0	0.0	0.0	0.05787732	0.0	0.0	0.0
50	cu3408	CUHK	2005	2005-05-12	The Naming Ceremony of Lo Kwee-Seong Research Laboratory of Infectious Diseases	1	0.0	0.0	0.94562054	0.041362584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51	cu0852	CUHK	2010	2010-08-30	A CUHK Study Confirms High Rate of Disease Progression and Efficacy of Weight Reduction in Patients with Nonalcoholic Fatty Liver Disease	1	0.0	0.14034893	0.60751	0.0	0.0	0.24508308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52	hu0173	HKU	2012	2012-09-24	HKU and QMH Hematologist launch the first unified protocols in HK for blood cancers and diseases: Protocol book, iPhone app and website	1	0.5816972	0.063372366	0.21312618	0.0	0.0	0.09058488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046803735	0.0	0.0
53	cu1771	CUHK	2014	2014-03-14	CUHK Survey Reveals Majority of School Teens Have Insufficient Sleep Sleep Education and Intervention at Schools Help	1	0.26317242	0.030575361	0.0	0.0	0.0	0.422207	0.0	0.047537275	0.08315036	0.0	0.0	0.0	0.0	0.0	0.0144341625	0.0	0.0	0.13742931	0.0	0.0
54	pu1379	PolyU	2006	2006-03-01	PolyU School of Design establishes “MERECL” Laboratory	1	0.0	0.34400302	0.60899997	0.029417695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55	pu1435	PolyU	2006	2006-09-07	PolyU holds International Conference on Impact of Movies and Television on Tourism	1	0.0	0.18665728	0.0	0.0	0.72167325	0.0	0.0	0.0	0.0	0.0	0.0	0.06245904	0.0	0.0	0.0	0.0	0.0	0.0	0.026191464	0.0
56	pu6225	PolyU	2016	2016-06-08	PolyU Releases Report on 2015 Tourist Satisfaction and Tourism Service Quality Indices	1	0.0	0.18322757	0.0	0.013423888	0.2016782	0.0	0.3999539	0.0	0.07569112	0.0	0.0	0.06679727	0.0	0.0	0.0	0.0	0.0	0.030235384	0.027323736	0.0
57	hu0051	HKU	2009	2009-05-09	A Year after the Sichuan Earthquake - A Symposium on Disaster Management	1	0.0	0.0	0.31855482	0.0	0.0	0.51128966	0.0	0.0	0.0	0.11565704	0.0	0.0	0.0	0.04656386	0.0	0.0	0.0	0.0	0.0	0.0
58	cu1140	CUHK	2011	2011-10-06	New Dean of Education at CUHK Shares His Vision and Plans in Serving the Educational Community 	1	0.0	0.0	0.0	0.1566127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5960444	0.0	0.0	0.0	0.0	0.24281104	0.0
59	hu0448	HKU	2005	2005-03-29	New English Language Website helps Teachers and Students (Press Invitation)	1	0.0	0.3372823	0.11456888	0.033713937	0.0	0.36738402	0.017170342	0.0	0.0	0.0	0.0	0.071081884	0.0	0.0	0.0	0.027562879	0.0	0.028792683	0.0	0.0
60	cu0508	CUHK	2008	2008-07-10	CUHK’s Newly Developed Mind-Body Intervention Found Effective	1	0.0	0.0	0.0	0.09905486	0.39879268	0.29342183	0.10136648	0.0	0.0	0.0	0.0	0.032330733	0.0	0.057859194	0.015387919	0.0	0.0	0.0	0.0	0.0
61	cu1560	CUHK	2013	2013-05-22	The Chinese University of Hong Kong Receives Grand Challenges Explorations Grant for Innovative Global Health and Development Research 	1	0.07411784	0.3174477	0.039867986	0.06779799	0.14952028	0.068216644	0.0	0.0	0.0	0.17572163	0.0	0.030390335	0.0	0.0	0.0	0.0	0.0	0.06963777	0.0	0.0
62	cu1322	CUHK	2012	2012-05-30	CUHK Appoints Dr. Ella P. O. Chan as  Director of the School of Continuing and Professional Studies	1	0.0	0.0	0.78349197	0.0	0.1560137	0.056968603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63	cu1229	CUHK	2012	2012-01-17	CUHK Engineering Faculty Celebrates 20th Anniversary Organized Asian Engineering Deans Summit 2012  To Embrace a Better Future in Engineering Education  	1	0.0	0.83678526	0.0	0.0	0.081099786	0.0	0.0	0.040086813	0.0	0.0	0.0	0.0	0.0	0.0	0.033468653	0.0	0.0	0.0	0.0	0.0
64	hu1061	HKU	2013	2013-11-27	HKU study finds that most young adults in Hong Kong have unhealthy gums	1	0.0	0.26204854	0.13574408	0.0	0.2768691	0.2904541	0.0	0.032107927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65	pu1476	PolyU	2003	2003-10-08	PolyU to hold Education Info Day	1	0.1298062	0.23286399	0.0	0.0	0.15034287	0.48534027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66	cu0069	CUHK	2010	2010-01-25	Foundation Stone Laid for CUHK Lee Woo Sing College	1	0.29285675	0.0	0.37906262	0.0	0.2595112	0.0	0.0	0.0	0.0	0.0	0.0	0.06613575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67	cu1974	CUHK	2015	2015-02-17	CUHK Succeeds in Treating Gastroesophageal Reflux Disease by Implantable Pulse Generator	1	0.93256617	0.03760533	0.025136739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68	pu1219	PolyU	2009	2009-10-19	PolyU congratulates Prof. Albert Chan on his appointment as HKBU President	1	0.0	0.031874426	0.42176774	0.0	0.33363742	0.0	0.0	0.0	0.03657895	0.0	0.0	0.03086884	0.0	0.04481434	0.0	0.0	0.09922671	0.0	0.0	0.0
69	hu0618	HKU	2005	2005-11-07	Heads of World's Leading Universities Celebrate HKU's Internationalization	1	0.0	0.10319397	0.0	0.04891232	0.84603983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
70	hu0673	HKU	2012	2012-11-04	Incident Report of University Health Service Dental Unit Update	1	0.3476431	0.06125957	0.0	0.102779634	0.34074926	0.0	0.0	0.0	0.0	0.0	0.0	0.14611235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71	hu1085	HKU	2008	2008-08-27	HKU Formally Welcomes New Students to the University Family	1	0.0	0.0	0.0	0.15590207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021883002	0.0	0.652605	0.0	0.0	0.14326738	0.024045799	0.0	0.0
72	pu0369	PolyU	2003	2003-11-28	PolyU sets sight on the Chinese mainland	1	0.0	0.09100142	0.0	0.0	0.12057349	0.0298345	0.0	0.0	0.2745885	0.0	0.0	0.063564055	0.41805792	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73	cu0139	CUHK	2009	2009-10-29	Three Distinguished Persons Honoured by CUHK	1	0.4005749	0.3734572	0.0	0.08114101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010001897	0.0	0.0	0.0	0.0	0.0	0.13159393	0.0	0.0
74	cu1838	CUHK	2014	2014-07-04	Survey Findings on Views about the Future Fuel Mix for Electricity Generation for Hong Kong Released by Hong Kong Institute of Asia-Pacific Studies at CUHK	1	0.0	0.0	0.0	0.0	0.0	0.10807501	0.021609474	0.0833568	0.0	0.022341244	0.16553526	0.0	0.0	0.19051859	0.0	0.0	0.3733751	0.032263268	0.0	0.0
75	pu0843	PolyU	2007	2007-05-15	HKCC helps promote the use of English among the younger generation	1	0.0	0.0	0.0	0.0	0.903662	0.0	0.0	0.0	0.0	0.0	0.0	0.0909653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76	cu1673	CUHK	2013	2013-10-31	ISEIS Hosts the Advanced Training Course in Ocean Remote Sensing of ESA-MOST China Dragon Cooperation	1	0.0	0.0	0.31125185	0.0	0.0	0.37396172	0.0	0.0	0.0	0.0	0.0	0.0	0.155274	0.0	0.0	0.09871618	0.0	0.057755537	0.0	0.0
77	hu0012	HKU	2015	2015-06-10	“Sèvres: Porcelain of the Kings”  Celebrating extraordinary French Porcelain	1	0.0	0.0	0.8928663	0.0	0.0	0.05965549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030654782	0.0	0.0	0.011552028	0.0	0.0	0.0
78	cu0909	CUHK	2010	2010-12-07	CUHK Releases the Results of Programme for International Student Assessment	1	0.0	0.0	0.0	0.0	0.0	0.0	0.23561423	0.0	0.016780432	0.0	0.032679264	0.0	0.0	0.663143	0.0	0.0	0.0	0.0	0.0	0.047994975
79	hu0898	HKU	2015	2015-04-09	HKU developed the atrial fibrillation (AF) management app and Launch of private doctors AF screening programme	1	0.0	0.2663183	0.20156628	0.0	0.09979857	0.36782128	0.0	0.0	0.0	0.016768865	0.0	0.045187104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80	hu0319	HKU	2013	2013-11-19	HKU new Vice-Chancellor to assume office in April 2014	1	0.1312272	0.17259334	0.22654334	0.0	0.0	0.0	0.0	0.0	0.3418846	0.0	0.0	0.0	0.027338771	0.0	0.0	0.09177559	0.0	0.0	0.0	0.0
81	pu1791	PolyU	2004	2004-09-23	PolyU nurtures entrepreneurial spirit of students	1	0.16832493	0.0	0.2836394	0.0	0.3176297	0.0	0.0	0.0	0.22462119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
82	cu1833	CUHK	2014	2014-06-23	CUHK Hosts Academic Conference on Life Education this Saturday Open to Teachers and Education Practitioners	1	0.30644011	0.32757726	0.05583994	0.17159995	0.0	0.0	0.014066309	0.0	0.06049774	0.0	0.0	0.0	0.060877148	0.0	0.0	0.0	0.0	0.0	0.0	0.0
83	hu0221	HKU	2009	2009-02-09	2,200 Strong HKU Marathon Team – We won again!	1	0.0	0.026404243	0.0	0.22743446	0.7291105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013258865	0.0	0.0	0.0	0.0	0.0
84	pu1696	PolyU	2006	2006-07-10	PolyU develops intelligent dressing mirror and fitting room	1	0.0	0.7732985	0.042403713	0.035370417	0.06291084	0.082148954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85	hu1027	HKU	2005	2005-01-24	HKU Faculty of Engineering Mentorship Day for Year 1 students (Press Invitation)	1	0.0	0.0	0.0	0.46196696	0.46992138	0.0	0.0	0.0	0.06337079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
86	cu3711	CUHK	2005	2005-03-30	Sir T L Yang and Dr Anthony Neoh SC at the helm of the CUHK Law School	1	0.0	0.0	0.09138659	0.0	0.0	0.0	0.08183649	0.0	0.09077367	0.0	0.0	0.0	0.0	0.543552	0.0	0.0	0.18956436	0.0	0.0	0.0
87	cu1542	CUHK	2013	2013-04-24	HK-PISA Centre of CUHK Launches the ‘Longitudinal Study of Adolescents in Hong Kong’ to Analyze Students' Educational and Career Expectations 	1	0.03393303	0.122938834	0.0	0.114385426	0.0	0.4028947	0.0	0.05146977	0.020955479	0.19082767	0.016899591	0.0	0.03846024	0.0	0.0	0.0	0.0	0.0	0.0	0.0
88	pu1436	PolyU	2008	2008-07-17	PolyU's environmental improvement project receives support of HSBC	1	0.0	0.0	0.0632566	0.0	0.0	0.3691898	0.0	0.0	0.0	0.2589904	0.0	0.0	0.07895681	0.08710667	0.0	0.0	0.0	0.0	0.12016006	0.0
89	cu0751	CUHK	2007	2007-06-07	Mr. Li Weibo Donates HK$30 million to The Chinese University of Hong Kong	1	0.0	0.07103616	0.3387484	0.0	0.0	0.0	0.0	0.12448186	0.0	0.054552622	0.07174025	0.0	0.0	0.0	0.13718499	0.10998781	0.0	0.088662975	0.0	0.0
90	cu1646	CUHK	2013	2013-10-07	CUHK Undergraduate Students Win Silver Medal at iGEM Asia Heading to US Next Month for World Championship	1	0.55167854	0.4399562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
91	hu0960	HKU	2016	2016-06-16	HKU President attends the 7th Annual China-U.S. High-Level Consultation on People-to-People Exchange in Beijing	1	0.0	0.0	0.0	0.0	0.6733671	0.0	0.0	0.0	0.0	0.0	0.0	0.32059708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
92	cu3631	CUHK	2005	2005-08-08	Prime Minister Shaukat Aziz of Pakistan Lectures at the Chinese University	1	0.0	0.50641054	0.43533084	0.026740737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028443897	0.0	0.0	0.0	0.0	0.0
93	cu3498	CUHK	2004	2004-03-22	Survey Results on the public's perceptions on recovered SARS patients Released	1	0.0	0.0	0.26708162	0.0	0.0	0.14734724	0.111298844	0.0	0.0	0.0	0.039429784	0.03668142	0.0	0.23795187	0.0	0.0	0.15766467	0.0	0.0	0.0
